Unnamed: 0,stationId,id,stationName,rackTotCnt,stationLatitude,stationLongitude,address_name,region_1depth_name,region_2depth_name,region_3depth_name,main_address_no,sub_address_no,username,areaid
1773,ST-1864,2637,잠실월드 메르디앙,15,37.51146317,127.07881165,서울 송파구 잠실동 175-22,서울,송파구,잠실동,175.0,22.0,bike48,48
1774,ST-1865,2638,쌍용아파트,8,37.52681351,127.1181488,서울 송파구 풍납동 457,서울,송파구,풍납동,457.0,,bike58,58
1775,ST-1866,2639,석촌역 8번출구,18,37.50550461,127.10657501,서울 송파구 석촌동 209,서울,송파구,석촌동,209.0,,bike43,43
1776,ST-1793,2641,송파역 4번출구,10,37.50004959,127.11151123,서울 송파구 가락동 479,서울,송파구,가락동,479.0,,bike37,37
1777,ST-1794,2642,마천동 성내천 쉼터,12,37.50149536,127.14778137,서울 송파구 마천동 5-19,서울,송파구,마천동,5.0,19.0,bike38,38
1778,ST-1795,2643,풍납중학교 측면,10,37.52516937,127.11715698,서울 송파구 풍납동 463,서울,송파구,풍납동,463.0,,bike57,57
1779,ST-1796,2644,성내5교 (GS주유소),10,37.50166702,127.13774109,서울 송파구 오금동 128-6,서울,송파구,오금동,128.0,6.0,bike38,38
1780,ST-1797,2645,잠실나들목2(엘스아파트136동),10,37.51621246,127.08434296,서울 송파구 잠실동 17,서울,송파구,잠실동,17.0,,bike52,52
1781,ST-1868,2647,잠실 자전거 수리센터 앞,15,37.51156998,127.10107422,서울 송파구 잠실동 40-1,서울,송파구,잠실동,40.0,1.0,bike48,48
1782,ST-1869,2648,헬리오시티 112동 앞,30,37.49469757,127.10464478,서울 송파구 가락동 509-11,서울,송파구,가락동,509.0,11.0,bike32,32
1783,ST-1870,2649,오금공원사거리2,10,37.50544357,127.13233185,서울 송파구 오금동 51,서울,송파구,오금동,51.0,,bike43,43
1784,ST-1871,2650,위례22단지 2208동 다리앞,11,37.47854996,127.13813782,서울 송파구 장지동 878-1,서울,송파구,장지동,878.0,1.0,bike15,15
1785,ST-1872,2651,경찰병원역 3번출구 앞,20,37.49577332,127.12458038,서울 송파구 가락동 146-7,서울,송파구,가락동,146.0,7.0,bike34,34
1786,ST-1873,2652,송파 레미니스1단지 102동 앞,20,37.50883102,127.13426208,서울 송파구 오금동 96,서울,송파구,오금동,96.0,,bike46,46
1787,ST-1874,2653,올림픽공원사거리(선수촌아파트),20,37.51202011,127.12864685,서울 송파구 방이동 89-28,서울,송파구,방이동,89.0,28.0,bike49,49
1788,ST-1875,2654,올림픽선수촌아파트 136동 앞,10,37.50997543,127.13369751,서울 송파구 방이동 89-2,서울,송파구,방이동,89.0,2.0,bike47,47
1789,ST-1876,2655,송이공원,20,37.50057983,127.11884308,서울 송파구 송파동 166-3,서울,송파구,송파동,166.0,3.0,bike38,38
1790,ST-1878,2656,풍납동 아이파크 107동 앞,10,37.52452469,127.11450958,서울 송파구 풍납동 448,서울,송파구,풍납동,448.0,,bike57,57
1791,ST-1877,2657,송파 파인타운 11단지 ,10,37.47916031,127.13219452,서울 송파구 장지동 854-3,서울,송파구,장지동,854.0,3.0,bike16,16
1792,ST-2409,2658,가락몰 업무동,10,37.49535751,127.11569214,서울 송파구 가락동 600,서울,송파구,가락동,600.0,,bike33,33
1793,ST-2410,2659,서울친환경유통센터,10,37.49416733,127.10453033,서울 송파구 가락동 600,서울,송파구,가락동,600.0,,bike32,32
1794,ST-1718,2701,마곡나루역 5번출구 뒤편,17,37.56520081,126.82731628,서울 강서구 마곡동 373-12,서울,강서구,마곡동,373.0,12.0,bike6,6
1795,ST-1727,2702,마곡 엠밸리2단지,22,37.56917953,126.81944275,서울 강서구 마곡동 731-224,서울,강서구,마곡동,731.0,224.0,bike2,2
1796,ST-2018,2703,서울도시가스 앞 ,20,37.54748535,126.87202454,서울 강서구 염창동 281,서울,강서구,염창동,281.0,,bike23,23
1797,ST-2020,2704,홈플러스(강서점),10,37.55833435,126.85406494,서울 강서구 등촌동 639-11,서울,강서구,등촌동,639.0,11.0,bike17,17
1798,ST-2022,2706,강서공업고등학교 앞,13,37.57631683,126.8164978,서울 강서구 방화동 813-18,서울,강서구,방화동,813.0,18.0,bike2,2
1799,ST-2023,2707,한강아파트,13,37.57036972,126.84441376,서울 강서구 가양동 1458-13,서울,강서구,가양동,1458.0,13.0,bike14,14
1800,ST-2024,2708,강서한강자이타워 앞,15,37.56468201,126.84890747,서울 강서구 가양동 18-17,서울,강서구,가양동,18.0,17.0,bike15,15
1801,ST-2025,2709,강변아파트 310동 앞,20,37.56458664,126.85691833,서울 강서구 가양동 1459-11,서울,강서구,가양동,1459.0,11.0,bike17,17
1802,ST-2026,2710,라이품 공영주차장 앞,30,37.57131958,126.84166718,서울 강서구 가양동 1457-1,서울,강서구,가양동,1457.0,1.0,bike12,12
1803,ST-2027,2711,가로공원공영주차장 1번 출구,9,37.53736115,126.83744812,서울 강서구 화곡동 662-19,서울,강서구,화곡동,662.0,19.0,bike10,10
1804,ST-2028,2712,화곡터널입구교차로,10,37.53835678,126.84236145,서울 강서구 화곡동 662-10,서울,강서구,화곡동,662.0,10.0,bike12,12
1805,ST-2029,2713,우장초등학교 앞,13,37.54853439,126.84667206,서울 강서구 화곡동 19-2,서울,강서구,화곡동,19.0,2.0,bike14,14
1806,ST-2030,2714,발산1동주민센터교차로,10,37.55335236,126.83104706,서울 강서구 내발산동 742,서울,강서구,내발산동,742.0,,bike8,8
1807,ST-2031,2715,마곡나루역 2번 출구 ,25,37.56692505,126.82743835,서울 강서구 마곡동 367-16,서울,강서구,마곡동,367.0,16.0,bike6,6
1808,ST-2032,2716,롯데 R&D 센터,30,37.57094193,126.82831573,서울 강서구 마곡동 294-5,서울,강서구,마곡동,294.0,5.0,bike6,6
1809,ST-2033,2717,LG유플러스 마곡사옥,30,37.56133652,126.83390045,서울 강서구 마곡동 727-503,서울,강서구,마곡동,727.0,503.0,bike8,8
1810,ST-2034,2718,마곡수명산파크1단지,15,37.55524826,126.83229828,서울 강서구 마곡동 728-62,서울,강서구,마곡동,728.0,62.0,bike8,8
1811,ST-2035,2719,마곡문화공원,20,37.56121445,126.83031464,서울 강서구 마곡동 727-1022,서울,강서구,마곡동,727.0,1022.0,bike7,7
1812,ST-2036,2720,힐스테이트에코,30,37.55965805,126.8296051,서울 강서구 마곡동 727-1117,서울,강서구,마곡동,727.0,1117.0,bike7,7
1813,ST-2037,2721,등촌1-10단지 교차로,12,37.56320572,126.8393631,서울 강서구 마곡동 727-1243,서울,강서구,마곡동,727.0,1243.0,bike11,11
1814,ST-2038,2722,마곡 문영비지윅스,20,37.5610199,126.83887482,서울 강서구 등촌동 709,서울,강서구,등촌동,709.0,,bike11,11
1815,ST-2040,2723,마곡 필네이처,13,37.56089401,126.83669281,서울 강서구 마곡동 727-1190,서울,강서구,마곡동,727.0,1190.0,bike10,10
1816,ST-2041,2724,(재)FITI시험연구원,25,37.56866455,126.83879852,서울 강서구 마곡동 727-214,서울,강서구,마곡동,727.0,214.0,bike11,11
1817,ST-2042,2725,서울식물원 식물문화센터,20,37.56929398,126.8361969,서울 강서구 마곡동 727-236,서울,강서구,마곡동,727.0,236.0,bike10,10
1818,ST-2044,2727,서울식물원 잔디마당 앞,20,37.56408691,126.83084869,서울 강서구 마곡동 727-558,서울,강서구,마곡동,727.0,558.0,bike8,8
1819,ST-2045,2728,마곡나루역 3번 출구,30,37.56580353,126.82807922,서울 강서구 마곡동 372-7,서울,강서구,마곡동,372.0,7.0,bike6,6
1820,ST-2046,2729,넥센 유니버시티 앞,30,37.56948471,126.82809448,서울 강서구 마곡동 288-4,서울,강서구,마곡동,288.0,4.0,bike6,6
1821,ST-2047,2730,마곡메가박스 앞,30,37.55912781,126.83495331,서울 강서구 마곡동 727-1177,서울,강서구,마곡동,727.0,1177.0,bike9,9
1822,ST-2048,2731,명덕고교,14,37.55524063,126.8347168,서울 강서구 마곡동 728-46,서울,강서구,마곡동,728.0,46.0,bike9,9
1823,ST-2049,2732,마곡수명산 1-2단지 ,15,37.5553093,126.82985687,서울 강서구 마곡동 728-352,서울,강서구,마곡동,728.0,352.0,bike7,7
1824,ST-2050,2733,마곡13단지 정문 앞,15,37.55854034,126.82010651,서울 강서구 마곡동 730-427,서울,강서구,마곡동,730.0,427.0,bike3,3
1825,ST-2052,2735,마곡 공공청사,30,37.56229401,126.82395172,서울 강서구 마곡동 727-649,서울,강서구,마곡동,727.0,649.0,bike4,4
1826,ST-2056,2739,수명산파크1단지교차로,10,37.55363083,126.82861328,서울 강서구 내발산동 741-2,서울,강서구,내발산동,741.0,2.0,bike7,7
1827,ST-2057,2740,마곡레포츠센터,30,37.57297516,126.83244324,서울 강서구 마곡동 56-17,서울,강서구,마곡동,56.0,17.0,bike8,8
1828,ST-2058,2741,마곡수명산파크5-6단지,8,37.55061722,126.82688141,서울 강서구 내발산동 749,서울,강서구,내발산동,749.0,,bike5,5
1829,ST-2059,2742,강서구민올림픽체육센터,10,37.55940247,126.85044098,서울 강서구 등촌동 709-13,서울,강서구,등촌동,709.0,13.0,bike15,15
1830,ST-2399,2743,동신아파트 104동 앞,11,37.57204437,126.84400177,서울 강서구 가양동 1459,서울,강서구,가양동,1459.0,,bike13,13
1831,ST-2411,2744,강서세무서 앞,20,37.56231308,126.82125854,서울 강서구 마곡동 730-243,서울,강서구,마곡동,730.0,243.0,bike3,3
1832,ST-2412,2745,수명초등학교,9,37.55312729,126.82374573,서울 강서구 내발산동 752,서울,강서구,내발산동,752.0,,bike4,4
1833,ST-2419,2746,수명산파크 4단지 411동 앞,10,37.55134964,126.82493591,서울 강서구 내발산동 751-6,서울,강서구,내발산동,751.0,6.0,bike4,4
1834,ST-1753,2801,대륭포스트타워1차,32,37.48437119,126.89542389,서울 구로구 구로동 212-8,서울,구로구,구로동,212.0,8.0,bike21,21
1835,ST-1944,2804,항동지구 6단지 602동 앞,20,37.47737503,126.82001495,서울 구로구 항동 194-4,서울,구로구,항동,194.0,4.0,bike3,3
1836,ST-1945,2805,구로자원순환센터 ,20,37.48250961,126.82575989,서울 구로구 항동 80-5,서울,구로구,항동,80.0,5.0,bike5,5
1837,ST-1946,2806,항동지구 4단지 입구,20,37.48259735,126.82645416,서울 구로구 항동 75-2,서울,구로구,항동,75.0,2.0,bike5,5
1838,ST-1947,2807,항동지구 1단지 105동 앞,20,37.48062897,126.82181549,서울 구로구 항동 100-14,서울,구로구,항동,100.0,14.0,bike3,3
1839,ST-1948,2808,항동지구 2단지 202동 앞,20,37.48080826,126.82190704,서울 구로구 항동 113-1,서울,구로구,항동,113.0,1.0,bike3,3
1840,ST-1949,2809,항동지구 11단지 1103동 앞,20,37.47790527,126.82311249,서울 구로구 항동 169-1,서울,구로구,항동,169.0,1.0,bike4,4
1841,ST-1950,2810,항동지구 3단지 311동 앞,20,37.47793961,126.82327271,서울 구로구 항동 169-1,서울,구로구,항동,169.0,1.0,bike4,4
1842,ST-1952,2812,항동프라자,18,37.4798317,126.82275391,서울 구로구 항동 120-7,서울,구로구,항동,120.0,7.0,bike3,3
1843,ST-1953,2813,항동지구 3단지 302동 앞,10,37.47937012,126.82546997,서울 구로구 항동 135-33,서울,구로구,항동,135.0,33.0,bike5,5
1844,ST-1954,2814,항동지구 10단지 1001동 앞,10,37.47934341,126.82563782,서울 구로구 항동 135-53,서울,구로구,항동,135.0,53.0,bike5,5
1845,ST-1955,2815,항동지구 7단지 정문,20,37.47601318,126.81645966,서울 구로구 항동 207-1,서울,구로구,항동,207.0,1.0,bike2,2
1846,ST-1956,2816,항동지구 8단지 803동옆(주차장입구),20,37.47473145,126.81700897,서울 구로구 항동 220-2,서울,구로구,항동,220.0,2.0,bike2,2
1847,ST-1957,2817,천왕이펜하우스5단지 앞,15,37.47989655,126.84037018,서울 구로구 천왕동 277-4,서울,구로구,천왕동,277.0,4.0,bike12,12
1848,ST-1958,2818,천왕이펜하우스3단지 앞,20,37.48223877,126.83853149,서울 구로구 천왕동 278,서울,구로구,천왕동,278.0,,bike11,11
1849,ST-1959,2819,하늘숲초등학교 앞,15,37.48366547,126.84161377,서울 구로구 천왕동 산 13-1,서울,구로구,천왕동,13.0,1.0,bike12,12
1850,ST-1960,2820,신세기아파트 앞,10,37.49396515,126.8530426,서울 구로구 개봉동 306-57,서울,구로구,개봉동,306.0,57.0,bike16,16
1851,ST-1961,2821,청구아파트 앞,10,37.50119019,126.86353302,서울 구로구 고척동 326,서울,구로구,고척동,326.0,,bike19,19
1852,ST-1962,2822,제니스스포츠 앞,20,37.50452042,126.87055206,서울 구로구 고척동 60-17,서울,구로구,고척동,60.0,17.0,bike22,22
1853,ST-1963,2823,중앙유통단지 앞,10,37.49981308,126.87431335,서울 구로구 구로동 635-32,서울,구로구,구로동,635.0,32.0,bike23,23
1854,ST-1964,2824,미래사랑어린이공원 앞,10,37.51006317,126.88956451,서울 구로구 신도림동 314-2,서울,구로구,신도림동,314.0,2.0,bike29,29
1855,ST-1965,2825,초롱타운 앞,10,37.49545288,126.88039398,서울 구로구 구로동 467-62,서울,구로구,구로동,467.0,62.0,bike26,26
1856,ST-1966,2826,가마산지하보도 옆,10,37.48864746,126.88047028,서울 구로구 구로동 390-157,서울,구로구,구로동,390.0,157.0,bike26,26
1857,ST-2067,2901,공릉동풍림아파트 101동,8,37.62981415,127.06650543,서울 노원구 공릉동 725,서울,노원구,공릉동,725.0,,bike101,101
1858,ST-2068,2902,공릉풍림아파트 108동,12,37.62862015,127.06690979,서울 노원구 공릉동 725,서울,노원구,공릉동,725.0,,bike100,100
1859,ST-2069,2903,월계초안아파트 1단지,10,37.63372803,127.04436493,서울 노원구 월계동 916,서울,노원구,월계동,916.0,,bike94,94
1860,ST-2070,2904,중계3차청구아파트,8,37.65050507,127.07398224,서울 노원구 중계동 360-2,서울,노원구,중계동,360.0,2.0,bike102,102
1861,ST-2071,2905,중계주공6단지,10,37.64816284,127.07898712,서울 노원구 중계동 364-12,서울,노원구,중계동,364.0,12.0,bike102,102
1862,ST-2073,2907,월계중학교,25,37.63074875,127.05310822,서울 노원구 월계동 602,서울,노원구,월계동,602.0,,bike98,98
1863,ST-2074,2908,광운대학교 중앙도서관,20,37.62000275,127.05856323,서울 노원구 월계동 447-1,서울,노원구,월계동,447.0,1.0,bike99,99
1864,ST-2075,2909,석계역 3번 출구,10,37.61545944,127.06745148,서울 노원구 월계동 25-2,서울,노원구,월계동,25.0,2.0,bike98,98
1865,ST-2076,2910,도깨비시장,10,37.6220932,127.07442474,서울 노원구 공릉동 577-1,서울,노원구,공릉동,577.0,1.0,bike100,100
1866,ST-2077,2911,상계역중앙시장,15,37.65924454,127.07220459,서울 노원구 상계동 173-26,서울,노원구,상계동,173.0,26.0,bike102,102
1867,ST-2078,2912,대진고등학교,20,37.63815689,127.07326508,서울 노원구 하계동 251-9,서울,노원구,하계동,251.0,9.0,bike101,101
1868,ST-2079,2913,상계8동 주민센터,15,37.666996,127.05152893,서울 노원구 상계동 660,서울,노원구,상계동,660.0,,bike97,97
1869,ST-2081,2915,서울과학기술대학교(어학교육원),20,37.63489914,127.07767487,서울 노원구 하계동 78-1,서울,노원구,하계동,78.0,1.0,bike101,101
1870,ST-2083,2917,신창중학교 후문 맞은편 버스정류장,10,37.62807083,127.04692078,서울 노원구 월계동 855-26,서울,노원구,월계동,855.0,26.0,bike95,95
1871,ST-2085,2919,등나무 근린공원(시립북서울미술관 앞) ,15,37.63999557,127.0665741,서울 노원구 중계동 503-3,서울,노원구,중계동,503.0,3.0,bike101,101
1872,ST-2086,2920,상계중학교(당현2교사거리),15,37.65103531,127.06871033,서울 노원구 상계동 225-5,서울,노원구,상계동,225.0,5.0,bike101,101
1873,ST-2087,2921,중계역 2번출구,10,37.64548874,127.06458282,서울 노원구 중계동 513,서울,노원구,중계동,513.0,,bike100,100
1874,ST-2160,3002,벽산상암스마트큐브 ,10,37.5650444,126.9036026,서울 마포구 성산동 593-1,서울,마포구,성산동,593.0,1.0,bike36,36
1875,ST-2161,3003,래미안신공덕3차아파트,5,37.54554749,126.95679474,서울 마포구 신공덕동 161,서울,마포구,신공덕동,161.0,,bike61,61
1876,ST-2163,3005,마포구청 청사내,20,37.56624603,126.90218353,서울 마포구 성산동 370,서울,마포구,성산동,370.0,,bike35,35
1877,ST-2164,3006,상암월드컵파크5단지(상암중학교),15,37.57948685,126.88739014,서울 마포구 상암동 1727,서울,마포구,상암동,1727.0,,bike28,28
1878,ST-2165,3007,MBC 앞,10,37.58194733,126.89029694,서울 마포구 상암동 1603,서울,마포구,상암동,1603.0,,bike30,30
1879,ST-2166,3008,DMC역7번출구,10,37.57711411,126.89836121,서울 마포구 상암동 1133-1,서울,마포구,상암동,1133.0,1.0,bike34,34
1880,ST-2167,3009,서교동사거리(신),10,37.55583954,126.92043304,서울 마포구 서교동 351-1,서울,마포구,서교동,351.0,1.0,bike46,46
1881,ST-2168,3010,홍대입구역 3번출구,15,37.5582962,126.92538452,서울 마포구 동교동 155-27,서울,마포구,동교동,155.0,27.0,bike49,49
1882,ST-2169,3011,경의선(노고산동),10,37.55342865,126.93379211,서울 마포구 창전동 1-33,서울,마포구,창전동,1.0,33.0,bike55,55
1883,ST-1188,3100,북성초교,10,37.55739594,126.9521637,서울 서대문구 북아현동 220-14,서울,서대문구,북아현동,220.0,14.0,bike61,61
1884,ST-1189,3101,서대문구청,17,37.57838058,126.93609619,서울 서대문구 연희동 169-1,서울,서대문구,연희동,169.0,1.0,bike56,56
1885,ST-1190,3102,연희삼거리,12,37.56796646,126.93172455,서울 서대문구 연희동 134-10,서울,서대문구,연희동,134.0,10.0,bike53,53
1886,ST-1491,3103,홍제삼거리 북측,10,37.58670044,126.94676971,서울 서대문구 홍제동 137-34,서울,서대문구,홍제동,137.0,34.0,bike59,59
1887,ST-1492,3104,e편한세상 신촌4단지 앞,15,37.55812836,126.95620728,서울 서대문구 북아현동 1015-2,서울,서대문구,북아현동,1015.0,2.0,bike61,61
1888,ST-1493,3105,홍은센트레빌 아파트 앞,14,37.5971489,126.93852997,서울 서대문구 홍은동 461-3,서울,서대문구,홍은동,461.0,3.0,bike57,57
1889,ST-1643,3106,홍남교 두바퀴쉼터,14,37.57490921,126.92614746,서울 서대문구 연희동 696,서울,서대문구,연희동,696.0,,bike50,50
